id,event_type,event_cause,crowd_proxy,crowd_estimate,latitude,longitude,address,zone,junction,requires_road_closure,priority,risk_level,start_datetime,hour,day_of_week,is_weekend,resolution_minutes,status
FKID005122,unplanned,vehicle_breakdown,Low,500,12.922265,77.65903,"Outer Ring Road, Iblur Village, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",Central Zone 1,Unknown,False,High,Moderate,2024-01-15 20:22:07.923000+00:00,20.0,Monday,False,,closed
FKID005123,unplanned,vehicle_breakdown,Low,500,13.0601454,77.4622716,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Unknown,Unknown,False,Low,Minor,2024-01-15 20:30:38.414000+00:00,20.0,Monday,False,,closed
FKID005124,unplanned,vehicle_breakdown,Low,500,13.026353,77.544093,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",West Zone 1,Unknown,False,High,Moderate,2024-01-15 22:27:00.844000+00:00,22.0,Monday,False,,closed
FKID005125,planned,construction,Medium,5000,13.1093993,77.5802387,"Doddaballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,Unknown,False,Low,Minor,2023-12-18 00:29:11.685000+00:00,0.0,Monday,False,,closed
FKID005126,unplanned,vehicle_breakdown,Low,500,13.0619678,77.4600323,"Mumbai Bengaluru Highway, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Unknown,Unknown,False,Low,Minor,2024-01-15 23:31:05.664000+00:00,23.0,Monday,False,,closed
FKID005127,unplanned,procession,High,20000,13.0550629,77.6006986,"Dasarahalli Main Road, M Venkategowdara Layout, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",North Zone 1,Unknown,False,Low,Minor,2023-12-18 05:07:07.889000+00:00,5.0,Monday,False,,closed
FKID005128,unplanned,vehicle_breakdown,Low,500,13.019575,77.709155,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",East Zone 2,Unknown,False,Low,Minor,2023-12-18 04:29:17.769000+00:00,4.0,Monday,False,,closed
FKID005129,unplanned,vehicle_breakdown,Low,500,13.0640157,77.6502052,"Hennur Main Road, T Papanna Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",East Zone 2,Unknown,False,Low,Minor,2023-12-18 02:51:59.895000+00:00,2.0,Monday,False,,closed
FKID005130,unplanned,vehicle_breakdown,Low,500,12.8853097,77.5431212,"Gubbalala Main Road, AN Comforts, Gubbalala, Bengaluru, Karnataka. Pin-560061 (India)",South Zone 1,Unknown,False,Low,Minor,2024-01-15 21:26:24.159000+00:00,21.0,Monday,False,,closed
FKID005131,unplanned,vehicle_breakdown,Low,500,13.06034,77.4622015,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Unknown,Unknown,False,Low,Minor,2024-01-15 20:42:51.233000+00:00,20.0,Monday,False,,closed
FKID005132,unplanned,vehicle_breakdown,Low,500,12.9962297,77.5847552,"Sankey Road, Chandravarkar Layout, Jayamahal, Bengaluru, Karnataka. Pin-560020 (India)",Central Zone 2,Unknown,False,High,Moderate,2024-01-15 23:22:56.550000+00:00,23.0,Monday,False,,closed
FKID005133,unplanned,vehicle_breakdown,Low,500,12.98704927,77.49115508,"Magadi Main Road, Herohalli Cross, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",West Zone 1,Unknown,False,High,Moderate,2023-12-18 20:54:19.968000+00:00,20.0,Monday,False,,closed
FKID005134,planned,construction,Medium,5000,12.9694324,77.7005944,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",East Zone 1,Unknown,False,High,Moderate,2023-12-18 21:02:38.892000+00:00,21.0,Monday,False,,closed
FKID005135,unplanned,vehicle_breakdown,Low,500,13.0058476,77.593119,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Unknown,Unknown,False,Low,Minor,2024-01-28 05:01:38.284000+00:00,5.0,Sunday,True,,closed
FKID005136,planned,public_event,High,20000,12.946188,77.6186813,"Srinivagilu Main Road, Rajendra Nagar, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",Unknown,Unknown,True,Low,Moderate,2024-01-28 06:24:56.790000+00:00,6.0,Sunday,True,,closed
FKID005137,unplanned,pot_holes,Low,500,12.8212943,77.6872574,"Hosur Road, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",Unknown,Unknown,False,Low,Minor,2023-12-18 22:24:32.361000+00:00,22.0,Monday,False,,closed
FKID005138,unplanned,vehicle_breakdown,Low,500,12.9662718,77.7022875,"Outer Ring Road, Dr APJ Abdul Kalam Enclave, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",East Zone 1,Unknown,False,High,Moderate,2023-12-18 18:52:02.476000+00:00,18.0,Monday,False,,closed
FKID005139,unplanned,vehicle_breakdown,Low,500,13.1174,77.6086525,"Bellary Road, North Gate Office Park Phase 3, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,Unknown,False,High,Moderate,2024-01-16 05:10:07.841000+00:00,5.0,Tuesday,False,,closed
FKID005140,unplanned,others,Low,500,13.04227,77.5447417,"2nd Main Road, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 09:00:28.774000+00:00,9.0,Sunday,True,,closed
FKID005141,unplanned,vehicle_breakdown,Low,500,12.9883469,77.7311829,"Whitefield Road, Primeco Union City, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",East Zone 1,BigBazaar(Whitefield)Junc,False,Low,Minor,2023-12-18 23:28:49.007000+00:00,23.0,Monday,False,,closed
FKID005142,unplanned,others,Low,500,12.9405569,77.5247145,"Mysore Road, Dr Ambedkar Nagar, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 19:17:21.661000+00:00,19.0,Sunday,True,,closed
FKID005143,unplanned,vehicle_breakdown,Low,500,12.8539011,77.5887307,"Bannerghatta Main Road, Dawoodi Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 07:44:52.881000+00:00,7.0,Sunday,True,,closed
FKID005144,unplanned,vehicle_breakdown,Low,500,12.929715,77.573648,"1st Cross Road, AK Colony, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,KR Road-14thCross Junc,False,Low,Minor,2024-01-28 07:02:22.575000+00:00,7.0,Sunday,True,,closed
FKID005145,unplanned,vehicle_breakdown,Low,500,13.0499347,77.5927711,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 19:53:27.164000+00:00,19.0,Sunday,True,,closed
FKID005146,unplanned,vehicle_breakdown,Low,500,13.0499687,77.5927075,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 19:55:16.124000+00:00,19.0,Sunday,True,,closed
FKID005147,unplanned,vehicle_breakdown,Low,500,13.0234644,77.7152825,"MBT Road, Ashok Nagar, RIFCO Shanthinikethan Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Unknown,Unknown,False,Low,Minor,2024-01-28 21:00:34.362000+00:00,21.0,Sunday,True,,closed
FKID005148,unplanned,vehicle_breakdown,Low,500,13.0434917,77.607755,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 22:37:08.129000+00:00,22.0,Sunday,True,,closed
FKID005149,unplanned,vehicle_breakdown,Low,500,13.0734717,77.4394717,"Mumbai Bengaluru Highway, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",Unknown,Unknown,False,Low,Minor,2023-12-21 01:47:57.435000+00:00,1.0,Thursday,False,,closed
FKID005150,unplanned,vehicle_breakdown,Low,500,12.9960798,77.6678065,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 19:20:57.755000+00:00,19.0,Sunday,True,,closed
FKID005151,unplanned,pot_holes,Low,500,12.8761,77.616915,"Westend Avenue, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)",Unknown,Unknown,False,Low,Minor,2024-01-28 22:20:41.905000+00:00,22.0,Sunday,True,,active
FKID005152,unplanned,vehicle_breakdown,Low,500,12.9599899,77.514338,"Nagarabhavi Main Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Unknown,Unknown,False,Low,Minor,2024-01-28 21:30:08.889000+00:00,21.0,Sunday,True,,closed
FKID005153,unplanned,congestion,Medium,5000,12.9388356,77.7473577,"Varthur Main Road, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",Unknown,Unknown,False,Low,Minor,2024-01-28 23:45:08.738000+00:00,23.0,Sunday,True,,closed
FKID005154,unplanned,vehicle_breakdown,Low,500,12.9603057,77.5875364,"Lalbagh Main Road, KS Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Central Zone 2,PurnimaTheaterJunc,False,Low,Minor,2023-12-21 05:28:55.499000+00:00,5.0,Thursday,False,,closed
FKID005155,unplanned,vehicle_breakdown,Low,500,12.9436447,77.6980616,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",East Zone 1,Unknown,False,High,Moderate,2023-12-21 19:10:20.255000+00:00,19.0,Thursday,False,,closed
FKID005156,unplanned,vehicle_breakdown,Low,500,12.99607,77.6677909,"MBT Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,Unknown,False,High,Moderate,2024-01-28 19:22:32.480000+00:00,19.0,Sunday,True,,closed
FKID005157,unplanned,vehicle_breakdown,Low,500,12.8768347,77.647564,"Electronics City Flyover, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",South Zone 2,Unknown,False,High,Moderate,2023-12-22 19:31:32.254000+00:00,19.0,Friday,False,,closed
FKID005158,unplanned,vehicle_breakdown,Low,500,13.0898727,77.5962391,"Bellary Road, Legacy Cirocco, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",North Zone 2,Unknown,False,High,Moderate,2023-12-22 19:32:40.796000+00:00,19.0,Friday,False,,closed
FKID005159,unplanned,accident,Low,500,12.9112378,77.5724542,"2nd Cross Road, SNN Raj Spiritua, Umarbagh Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 01:36:34.740000+00:00,1.0,Monday,False,,closed
FKID005160,unplanned,vehicle_breakdown,Low,500,12.9833776,77.5970218,"Queens Road, Queens Road Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Central Zone 2,IndianExpressJunction,False,High,Moderate,2023-12-22 19:13:10.910000+00:00,19.0,Friday,False,,closed
FKID005161,unplanned,others,Low,500,12.9884603,77.4728075,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 03:08:26.546000+00:00,3.0,Monday,False,,closed
FKID005162,unplanned,vehicle_breakdown,Low,500,13.1506186,77.6198101,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",Unknown,Unknown,False,High,Moderate,2024-01-29 05:41:09.688000+00:00,5.0,Monday,False,,closed
FKID005163,unplanned,accident,Low,500,13.1951209,77.7073099,"Terminal 1 Departure Road, Arisinakunte, Bengaluru, Karnataka. Pin-560300 (India)",Unknown,Unknown,False,Low,Minor,2023-12-24 04:09:01.387674+00:00,4.0,Sunday,True,,closed
FKID005164,planned,construction,Medium,5000,13.0395748,77.6414231,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",North Zone 1,Unknown,False,High,Moderate,2023-12-25 02:33:10.717000+00:00,2.0,Monday,False,,closed
FKID005165,unplanned,vehicle_breakdown,Low,500,12.936535,77.7044933,"Panathur Main Road, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 02:14:37.274000+00:00,2.0,Monday,False,,closed
FKID005166,unplanned,vehicle_breakdown,Low,500,12.9217289,77.6448719,"19th Main Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,Unknown,True,High,Severe,2024-01-29 07:18:12.522000+00:00,7.0,Monday,False,,closed
FKID005167,planned,public_event,High,20000,13.0085343,77.4899346,"Andrahalli Main Road, Poornapragna Layout, Vidyamanya Nagar, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",West Zone 1,Unknown,False,Low,Minor,2023-12-25 06:37:41.051000+00:00,6.0,Monday,False,,closed
FKID005168,unplanned,vehicle_breakdown,Low,500,13.0309486,77.630687,"MBT Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,HennurRoad-ORR Junc,False,High,Moderate,2024-01-29 21:45:33.017000+00:00,21.0,Monday,False,,closed
FKID005169,unplanned,water_logging,Low,500,12.9695137,77.7324047,"Nallurahalli Main Road, Mahaveer Tranquil, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 20:46:00.947000+00:00,20.0,Monday,False,,closed
FKID005170,unplanned,vehicle_breakdown,Low,500,12.9768969,77.5646811,"Magadi Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",Unknown,LeprosyhospitalJunc,False,High,Moderate,2024-01-29 20:02:10.831000+00:00,20.0,Monday,False,,closed
FKID005171,unplanned,vehicle_breakdown,Low,500,12.9240352,77.6184979,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",Unknown,AyyappaTempleJunc,False,High,Moderate,2024-01-29 17:08:48.665000+00:00,17.0,Monday,False,,closed
FKID005172,unplanned,vehicle_breakdown,Low,500,13.0175987,77.5573269,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Unknown,YeshwanthpuraCircle,False,High,Moderate,2024-01-29 19:09:58.341000+00:00,19.0,Monday,False,,closed
FKID005173,unplanned,vehicle_breakdown,Low,500,12.9804179,77.5704887,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Unknown,KhodaysCircle(DV UrsCircle),False,Low,Minor,2024-01-29 20:40:29.813000+00:00,20.0,Monday,False,,closed
FKID005174,unplanned,pot_holes,Low,500,12.878403,77.6102723,"DLF Town Road, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 21:13:06.750000+00:00,21.0,Monday,False,,active
FKID005175,unplanned,pot_holes,Low,500,12.8784723,77.6102632,"DLF Town Road, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 21:12:22.166000+00:00,21.0,Monday,False,,active
FKID005176,unplanned,pot_holes,Low,500,12.9696802,77.7319151,"New Temple Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 22:09:47.996000+00:00,22.0,Monday,False,,active
FKID005177,unplanned,others,Low,500,12.9502115,77.6993885,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-01-29 23:12:15.842000+00:00,23.0,Monday,False,,closed
FKID005178,unplanned,vehicle_breakdown,Low,500,12.9140531,77.5675163,"Subramanyapura Main Road, Teachers Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",Unknown,Unknown,False,High,Moderate,2024-01-29 21:04:12.901000+00:00,21.0,Monday,False,,closed
FKID005179,planned,construction,Medium,5000,12.969524,77.7005994,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-01-29 21:01:08.909000+00:00,21.0,Monday,False,,closed
FKID005180,unplanned,vehicle_breakdown,Low,500,12.9020285,77.6605351,"Haralur Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 19:30:28.186000+00:00,19.0,Monday,False,,closed
FKID005181,unplanned,vehicle_breakdown,Low,500,12.9113794,77.5539078,"Subramanyapura Main Road, Udayanagar, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",South Zone 1,Unknown,False,Low,Minor,2023-12-26 05:19:32.362000+00:00,5.0,Tuesday,False,,closed
FKID005182,unplanned,vehicle_breakdown,Low,500,13.0200257,77.5840604,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",North Zone 2,Unknown,False,High,Moderate,2023-12-26 05:29:05.090000+00:00,5.0,Tuesday,False,,closed
FKID005183,unplanned,vehicle_breakdown,Low,500,12.9508198,77.7000234,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,Unknown,False,High,Moderate,2024-01-29 19:12:19.202000+00:00,19.0,Monday,False,,closed
FKID005184,unplanned,vehicle_breakdown,Low,500,13.0197552,77.7090345,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Unknown,Unknown,False,Low,Minor,2024-01-29 21:58:38.344000+00:00,21.0,Monday,False,,closed
FKID005185,planned,construction,Medium,5000,13.039382,77.6416742,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",North Zone 1,Unknown,True,High,Severe,2023-12-26 11:14:06.852000+00:00,11.0,Tuesday,False,,closed
FKID005186,unplanned,vehicle_breakdown,Low,500,12.9129818,77.5667649,"Dr Rajkumar Puniya Bhoomi Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",South Zone 1,Unknown,False,High,Moderate,2023-12-26 21:22:31.602000+00:00,21.0,Tuesday,False,,closed
FKID005187,unplanned,vehicle_breakdown,Low,500,13.0334542,77.629103,"3rd Cross Road, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",North Zone 1,Unknown,False,High,Moderate,2023-12-26 20:41:53.256000+00:00,20.0,Tuesday,False,,closed
FKID005188,unplanned,others,Low,500,12.9456592,77.4958458,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",West Zone 1,Unknown,False,Low,Minor,2023-12-27 09:18:19.035000+00:00,9.0,Wednesday,False,,closed
FKID005189,unplanned,construction,Medium,5000,13.0421167,77.5948983,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",North Zone 1,Unknown,False,High,Moderate,2023-12-27 22:37:18.505000+00:00,22.0,Wednesday,False,,closed
FKID005190,unplanned,vehicle_breakdown,Low,500,12.9475916,77.5335062,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",West Zone 2,Unknown,False,High,Moderate,2023-12-28 21:16:19.355000+00:00,21.0,Thursday,False,,closed
FKID005191,unplanned,pot_holes,Low,500,12.9572067,77.7457017,"Whitefield Main Road, Brigade Harmony, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",East Zone 1,Unknown,False,High,Moderate,2023-12-26 05:33:13.646000+00:00,5.0,Tuesday,False,,active
FKID005192,unplanned,vehicle_breakdown,Low,500,13.0243445,77.7167056,"MBT Road, MC Sarovar Apartment, Sidhappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",East Zone 2,Unknown,False,Low,Minor,2023-12-29 22:29:23.126000+00:00,22.0,Friday,False,,closed
FKID005193,unplanned,others,Low,500,13.0002617,77.757775,"Kadugodi Railway Bridge, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",East Zone 2,Unknown,False,Low,Minor,2023-12-30 03:47:19.319000+00:00,3.0,Saturday,True,,closed
FKID005194,unplanned,pot_holes,Low,500,13.0601759,77.5766482,"Tindlu Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",North Zone 1,Unknown,False,Low,Minor,2023-12-30 20:42:56.234000+00:00,20.0,Saturday,True,,closed
FKID005195,unplanned,road_conditions,Low,500,13.0705131,77.6205588,"1st Main Road, Dr Shivaramakaranth Nagar, Srirampura, Bengaluru, Karnataka. Pin-560077 (India)",North Zone 1,Unknown,False,Low,Minor,2024-01-01 01:29:17.906000+00:00,1.0,Monday,False,,closed
FKID005196,unplanned,others,Low,500,13.0567,77.4727486,"Bangalore Neelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",Unknown,Unknown,True,Low,Moderate,2024-01-01 01:53:53.512000+00:00,1.0,Monday,False,,active
FKID005197,unplanned,water_logging,Low,500,12.9217733,77.585775,"38th Cross Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",South Zone 1,Unknown,False,Low,Minor,2023-11-09 20:51:36.296000+00:00,20.0,Thursday,False,,closed
FKID005198,unplanned,vehicle_breakdown,Low,500,13.0432983,77.6079367,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",North Zone 1,Unknown,False,High,Moderate,2023-11-10 01:22:07.058000+00:00,1.0,Friday,False,,closed
FKID005199,unplanned,vehicle_breakdown,Low,500,13.033575,77.58831,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",North Zone 2,Unknown,False,High,Moderate,2023-11-10 03:34:33.419000+00:00,3.0,Friday,False,,closed
FKID005200,unplanned,vehicle_breakdown,Low,500,13.07549,77.5469283,"Hesarghatta Road, GK Muniappa Gardens, Singapura, Bengaluru, Karnataka. Pin-560097 (India)",North Zone 1,Unknown,False,High,Moderate,2023-11-10 06:06:31.253000+00:00,6.0,Friday,False,75.17017265,resolved
FKID005201,unplanned,vehicle_breakdown,Low,500,13.0395867,77.5433917,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",North Zone 2,Unknown,False,High,Moderate,2023-11-10 19:28:39.194000+00:00,19.0,Friday,False,,closed
FKID005202,unplanned,vehicle_breakdown,Low,500,13.0198716,77.7091574,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",East Zone 2,Unknown,True,Low,Moderate,2023-11-11 04:48:47.417000+00:00,4.0,Saturday,True,,closed
FKID005203,unplanned,vehicle_breakdown,Low,500,13.03656,77.5894167,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",North Zone 2,Unknown,False,High,Moderate,2023-11-11 20:34:18.844000+00:00,20.0,Saturday,True,,closed
FKID005204,unplanned,vehicle_breakdown,Low,500,12.9874952,77.4752769,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",West Zone 1,Unknown,False,Low,Minor,2023-11-12 02:50:44.442000+00:00,2.0,Sunday,True,,closed
FKID005205,planned,construction,Medium,5000,12.9693719,77.7009665,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",East Zone 1,Unknown,False,High,Moderate,2023-11-13 20:39:23.837000+00:00,20.0,Monday,False,,closed
FKID005206,unplanned,vehicle_breakdown,Low,500,12.9337824,77.6890112,"Outer Ring Road, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",East Zone 1,Unknown,False,High,Moderate,2023-11-13 20:47:18.867000+00:00,20.0,Monday,False,,closed
FKID005207,unplanned,vehicle_breakdown,Low,500,13.0231313,77.5848147,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",North Zone 2,Unknown,False,High,Moderate,2023-11-13 21:31:32.291000+00:00,21.0,Monday,False,,closed
FKID005208,unplanned,others,Low,500,12.9893396,77.4938904,"1st Main Road, Ramaiah Industrial Estate, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",West Zone 1,Unknown,True,High,Severe,2023-11-13 22:35:07.594000+00:00,22.0,Monday,False,,closed
FKID005209,unplanned,vehicle_breakdown,Low,500,12.9097357,77.5365061,"19th Cross Road, Poornapragna Housing Society Layout, Kodipur, Bengaluru, Karnataka. Pin-560061 (India)",South Zone 1,Unknown,False,Low,Minor,2023-11-14 01:30:18.438000+00:00,1.0,Tuesday,False,13.202446683333333,resolved
FKID005210,unplanned,vehicle_breakdown,Low,500,12.9262483,77.5318283,"Nice Bangalore Mysore Expressway, Hanumanthappa Layout, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",West Zone 1,Unknown,False,Low,Minor,2023-11-14 02:29:38.088000+00:00,2.0,Tuesday,False,,closed
FKID005211,unplanned,others,Low,500,13.0570632,77.6484321,"Byrathi Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",East Zone 2,Unknown,False,Low,Minor,2023-11-14 19:27:14.312000+00:00,19.0,Tuesday,False,,closed
FKID005212,unplanned,vehicle_breakdown,Low,500,13.0355364,77.5413874,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",North Zone 2,Unknown,False,High,Moderate,2023-11-15 02:30:33.625000+00:00,2.0,Wednesday,False,,closed
FKID005213,unplanned,congestion,Medium,5000,12.9591573,77.6611908,"Venugopal Swamy Temple Street, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)",Central Zone 1,Unknown,False,High,Moderate,2023-11-15 06:20:33.479000+00:00,6.0,Wednesday,False,,closed
FKID005214,unplanned,vehicle_breakdown,Low,500,13.0249001,77.585098,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",North Zone 2,Unknown,False,High,Moderate,2023-11-15 07:26:05.112000+00:00,7.0,Wednesday,False,,closed
FKID005215,unplanned,vehicle_breakdown,Low,500,12.9340176,77.6892911,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",East Zone 1,Unknown,False,High,Moderate,2023-11-15 19:35:17.093000+00:00,19.0,Wednesday,False,,closed
FKID005216,planned,construction,Medium,5000,13.0471651,77.5701698,"Outer Ring Road, Devi Nagar, Bengaluru, Karnataka. Pin-560094 (India)",North Zone 1,Unknown,False,High,Moderate,2023-11-15 23:42:29.770000+00:00,23.0,Wednesday,False,,closed
FKID005217,unplanned,vehicle_breakdown,Low,500,13.0415796,77.5464373,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",North Zone 2,Unknown,False,High,Moderate,2023-11-16 02:53:27.499000+00:00,2.0,Thursday,False,,closed
